mode,step,ckpt_name,episode_idx,outcome,n_steps,cps_episode,reach,collision,oob,stuck,timeout,infeasible_step_frac,empty_step_frac,singular_step_frac,saturation_step_frac,min_window_displacement,mean_proj_mag,max_h,traj_path_len,angrate_at_reach,collision_cause,band_crossings,first_crossing_step
final,159912,ppo_rev12_114505,325,goal,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5607523918151855,0.0,-1.0,9.900854110717773,0.29278385639190674,,0,-1
final,159912,ppo_rev12_114505,326,goal,153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8314168453216553,0.0,-0.39975690841674805,12.943577766418457,0.28518661856651306,,1,6
final,159912,ppo_rev12_114505,327,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6117268800735474,0.0,-0.17321372032165527,10.864730834960938,nan,,0,-1
final,159912,ppo_rev12_114505,328,goal,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,4.493943691253662,0.0,-1.0,7.732956886291504,0.22736309468746185,,0,-1
final,159912,ppo_rev12_114505,329,goal,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.5447344779968262,4.387209892272949,0.26965197920799255,,0,-1
final,159912,ppo_rev12_114505,330,goal,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3641767501831055,0.0,-1.0,9.430071830749512,0.26532846689224243,,0,-1
final,159912,ppo_rev12_114505,331,goal,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2994604110717773,0.0,0.687220573425293,4.8119707107543945,0.24558259546756744,,0,-1
final,159912,ppo_rev12_114505,332,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4092836380004883,0.0,0.048644423484802246,7.02691650390625,0.19833652675151825,,0,-1
final,159912,ppo_rev12_114505,333,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2921319007873535,0.0,-0.6279783248901367,6.960570335388184,0.2872692048549652,,0,-1
final,159912,ppo_rev12_114505,334,goal,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328845977783203,0.0,-1.0,7.65688943862915,0.2872057557106018,,0,-1
final,159912,ppo_rev12_114505,335,goal,48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.957819700241089,0.28462710976600647,,0,-1
final,159912,ppo_rev12_114505,336,goal,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932173728942871,0.0,-0.14893865585327148,5.905376434326172,0.29326707124710083,,0,-1
final,159912,ppo_rev12_114505,337,goal,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.151784896850586,0.14496789872646332,,0,-1
final,159912,ppo_rev12_114505,338,goal,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144973278045654,0.0,-1.0,9.457027435302734,0.26690673828125,,0,-1
final,159912,ppo_rev12_114505,339,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086870193481445,0.0,-1.0,5.08141565322876,0.2881450057029724,,0,-1
final,159912,ppo_rev12_114505,340,goal,113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6529505252838135,0.0,-1.0,11.079347610473633,0.2504098117351532,,0,-1
final,159912,ppo_rev12_114505,341,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916924238204956,0.0,-1.0,9.887035369873047,0.29103904962539673,,0,-1
final,159912,ppo_rev12_114505,342,goal,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638877034187317,0.0,0.21182531118392944,10.369669914245605,0.21340011060237885,,0,-1
final,159912,ppo_rev12_114505,343,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5398701429367065,0.0,0.00876927375793457,12.55138111114502,nan,,0,-1
final,159912,ppo_rev12_114505,344,goal,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.1293230056762695,0.20298504829406738,,0,-1
final,159912,ppo_rev12_114505,345,goal,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.753785610198975,0.0,-1.0,5.677762508392334,0.24767211079597473,,0,-1
final,159912,ppo_rev12_114505,346,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.092242956161499,0.0,-0.06817924976348877,10.412399291992188,nan,,0,-1
final,159912,ppo_rev12_114505,347,goal,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6674821376800537,0.0,-0.6560864448547363,12.3443021774292,0.288138210773468,,0,-1
final,159912,ppo_rev12_114505,348,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504828453063965,0.0,0.9415939450263977,5.740034103393555,0.29584237933158875,,0,-1
final,159912,ppo_rev12_114505,349,goal,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,4.356628894805908,0.0,-1.0,8.369852066040039,0.26624399423599243,,0,-1
final,159912,ppo_rev12_114505,350,collision,5,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,0.44054463505744934,nan,obstacle,0,-1
final,159912,ppo_rev12_114505,351,goal,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.349474906921387,0.18925051391124725,,0,-1
final,159912,ppo_rev12_114505,352,goal,108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3546903133392334,0.0,-1.0,10.733799934387207,0.2964850962162018,,1,8
final,159912,ppo_rev12_114505,353,goal,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.979145050048828,0.28519001603126526,,0,-1
final,159912,ppo_rev12_114505,354,goal,145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599571943283081,0.0,-0.37880468368530273,11.170446395874023,0.24981799721717834,,0,-1
final,159912,ppo_rev12_114505,355,goal,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7590484619140625,0.0,-1.0,7.59261417388916,0.27299973368644714,,0,-1
final,159912,ppo_rev12_114505,356,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946669578552246,0.0,0.9002633690834045,7.702138900756836,0.21985545754432678,,0,-1
final,159912,ppo_rev12_114505,357,goal,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.599437713623047,0.2858548164367676,,0,-1
final,159912,ppo_rev12_114505,358,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827502727508545,0.0,-0.4021369218826294,6.317777633666992,0.25782257318496704,,0,-1
final,159912,ppo_rev12_114505,359,goal,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091766357421875,0.0,-1.0,6.065725326538086,0.25781726837158203,,0,-1
final,159912,ppo_rev12_114505,360,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,nan,0.0,-1.0,5.975168228149414,0.27035149931907654,,0,-1
final,159912,ppo_rev12_114505,361,goal,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.703640460968018,0.0,-1.0,7.641635894775391,0.2937611937522888,,0,-1
final,159912,ppo_rev12_114505,362,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.484833240509033,0.0,-1.0,7.330381393432617,0.29672136902809143,,0,-1
final,159912,ppo_rev12_114505,363,goal,142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5832033157348633,0.0,0.9558734893798828,9.57631778717041,0.11290980875492096,,0,-1
final,159912,ppo_rev12_114505,364,goal,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6028828620910645,0.0,-0.6952100992202759,8.695051193237305,0.27859821915626526,,0,-1
final,159912,ppo_rev12_114505,365,goal,91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.672593116760254,0.0,0.3299388885498047,7.685113906860352,0.2966671586036682,,0,-1
final,159912,ppo_rev12_114505,366,goal,178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5350229740142822,0.0,0.27828794717788696,10.828563690185547,0.07861720770597458,,0,-1
final,159912,ppo_rev12_114505,367,goal,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925726413726807,0.0,-1.0,9.157800674438477,0.20751479268074036,,0,-1
final,159912,ppo_rev12_114505,368,goal,194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3426754474639893,0.0,-1.0,19.06808853149414,0.26508036255836487,,0,-1
final,159912,ppo_rev12_114505,369,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.700944900512695,0.2855604588985443,,0,-1
final,159912,ppo_rev12_114505,370,goal,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277230739593506,0.0,-1.0,8.40103530883789,0.27680978178977966,,0,-1
final,159912,ppo_rev12_114505,371,goal,154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3937519788742065,0.0,0.6599963903427124,8.026061058044434,0.24404041469097137,,0,-1
final,159912,ppo_rev12_114505,372,goal,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800870418548584,0.0,-1.0,11.02376937866211,0.11863882839679718,,0,-1
final,159912,ppo_rev12_114505,373,goal,153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015775203704834,0.0,-1.0,17.068836212158203,0.27472060918807983,,0,-1
final,159912,ppo_rev12_114505,374,goal,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.382972240447998,0.0,-1.0,8.963458061218262,0.2542698085308075,,0,-1
final,159912,ppo_rev12_114505,375,goal,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375819206237793,0.0,-0.25616180896759033,6.567511558532715,0.23468494415283203,,0,-1
final,159912,ppo_rev12_114505,376,goal,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9940316677093506,0.0,-0.0003352165222167969,8.403682708740234,0.27677613496780396,,0,-1
final,159912,ppo_rev12_114505,377,goal,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.996643543243408,0.0,-1.0,8.656454086303711,0.2657306492328644,,0,-1
final,159912,ppo_rev12_114505,378,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2906394004821777,0.0,-1.0,5.519539833068848,0.16292130947113037,,0,-1
final,159912,ppo_rev12_114505,379,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9967477321624756,0.0,0.19375896453857422,4.860968589782715,0.1811501383781433,,0,-1
final,159912,ppo_rev12_114505,380,goal,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.943178176879883,0.0,-1.0,8.195159912109375,0.2610505223274231,,0,-1
final,159912,ppo_rev12_114505,381,goal,94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589055061340332,0.0,-1.0,9.382673263549805,0.08127308636903763,,0,-1
final,159912,ppo_rev12_114505,382,goal,107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.016357898712158,0.0,-1.0,11.322599411010742,0.28745391964912415,,0,-1
final,159912,ppo_rev12_114505,383,goal,130,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78922176361084,0.0,0.39722567796707153,10.70112133026123,0.2970989942550659,,0,-1
final,159912,ppo_rev12_114505,384,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218000888824463,0.0,-1.0,11.019487380981445,0.18036770820617676,,0,-1
final,159912,ppo_rev12_114505,385,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468682289123535,0.0,-0.33081042766571045,5.262947082519531,0.28435567021369934,,0,-1
final,159912,ppo_rev12_114505,386,goal,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.774126052856445,0.2773200571537018,,0,-1
final,159912,ppo_rev12_114505,387,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.819882392883301,0.0,-0.945349931716919,9.96884536743164,0.2994856536388397,,1,6
final,159912,ppo_rev12_114505,388,goal,78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313352584838867,0.0,-1.0,7.249885559082031,0.24751409888267517,,0,-1
final,159912,ppo_rev12_114505,389,goal,162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078660488128662,0.0,-0.23809814453125,15.808115005493164,0.25213631987571716,,0,-1
final,159912,ppo_rev12_114505,390,goal,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525550842285156,0.0,-1.0,7.833174228668213,0.28560709953308105,,0,-1
final,159912,ppo_rev12_114505,391,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.930363655090332,0.0,-1.0,6.696959972381592,0.29553845524787903,,0,-1
final,159912,ppo_rev12_114505,392,goal,102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.184503078460693,0.0,-0.9587452411651611,10.70907974243164,0.24828924238681793,,0,-1
final,159912,ppo_rev12_114505,393,goal,76,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255577564239502,0.0,-1.0,6.543320178985596,0.26062849164009094,,0,-1
final,159912,ppo_rev12_114505,394,goal,156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051576614379883,0.0,-0.9181030988693237,15.268500328063965,0.272915780544281,,0,-1
final,159912,ppo_rev12_114505,395,goal,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1112284660339355,0.0,-1.0,5.804332256317139,0.27230679988861084,,0,-1
final,159912,ppo_rev12_114505,396,goal,119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4674787521362305,0.0,-0.9088680744171143,10.031238555908203,0.2718032896518707,,0,-1
final,159912,ppo_rev12_114505,397,goal,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.372014999389648,0.0,-1.0,8.887313842773438,0.2622801661491394,,0,-1
final,159912,ppo_rev12_114505,398,goal,138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.400761842727661,0.0,-1.0,11.641234397888184,0.2927360534667969,,0,-1
final,159912,ppo_rev12_114505,399,goal,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.391409873962402,0.2927814722061157,,0,-1
final,159912,ppo_rev12_114505,400,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.214679479598999,0.0,-0.7010542154312134,20.098047256469727,nan,,0,-1
final,159912,ppo_rev12_114505,401,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119441032409668,0.0,-1.0,5.768889427185059,0.28293073177337646,,0,-1
final,159912,ppo_rev12_114505,402,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.747510552406311,0.0,0.7204017639160156,17.828723907470703,nan,,0,-1
final,159912,ppo_rev12_114505,403,goal,114,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77470588684082,0.0,-0.6332980394363403,10.75939655303955,0.24283044040203094,,0,-1
final,159912,ppo_rev12_114505,404,goal,147,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.405735969543457,0.0,-1.0,15.501198768615723,0.2848762571811676,,0,-1
final,159912,ppo_rev12_114505,405,goal,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286427974700928,0.0,-1.0,7.020258903503418,0.2957095205783844,,0,-1
final,159912,ppo_rev12_114505,406,goal,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846980094909668,0.0,-1.0,5.789053916931152,0.26751792430877686,,0,-1
final,159912,ppo_rev12_114505,407,goal,45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.760525703430176,0.23701664805412292,,0,-1
final,159912,ppo_rev12_114505,408,goal,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464285714285714,2.7793238162994385,0.0,-1.0,11.604721069335938,0.22215168178081512,,1,11
final,159912,ppo_rev12_114505,409,goal,67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115879535675049,0.0,-0.5034483671188354,6.388202667236328,0.2820335626602173,,0,-1
final,159912,ppo_rev12_114505,410,goal,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,3.1967356204986572,0.0,-1.0,10.158740997314453,0.28680068254470825,,0,-1
final,159912,ppo_rev12_114505,411,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650689601898193,0.0,-1.0,6.051942348480225,0.255818247795105,,0,-1
final,159912,ppo_rev12_114505,412,goal,74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.974842071533203,0.0,0.17911219596862793,7.776273727416992,0.2679744064807892,,0,-1
final,159912,ppo_rev12_114505,413,goal,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6272857189178467,0.0,-1.0,8.205194473266602,0.2956032156944275,,0,-1
final,159912,ppo_rev12_114505,414,goal,70,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25922966003418,0.0,-0.6322497129440308,6.6713409423828125,0.22639554738998413,,0,-1
final,159912,ppo_rev12_114505,415,goal,129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191126823425293,0.0,-1.0,13.909525871276855,0.27052050828933716,,0,-1
final,159912,ppo_rev12_114505,416,goal,96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17305850982666,0.0,-1.0,10.142606735229492,0.27439138293266296,,0,-1
final,159912,ppo_rev12_114505,417,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38879096508026123,0.0,0.5233414769172668,6.842484474182129,nan,,0,-1
final,159912,ppo_rev12_114505,418,goal,89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062019109725952,0.0,0.6702699661254883,5.9339494705200195,0.28987523913383484,,0,-1
final,159912,ppo_rev12_114505,419,goal,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.108251094818115,0.0,-1.0,9.990249633789062,0.29805660247802734,,1,5
final,159912,ppo_rev12_114505,420,goal,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,3.2864773273468018,0.1791602522134781,,1,11
final,159912,ppo_rev12_114505,421,goal,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150026798248291,0.0,-1.0,5.531130790710449,0.29024016857147217,,0,-1
final,159912,ppo_rev12_114505,422,goal,110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1698973178863525,0.0,-1.0,9.511224746704102,0.25535133481025696,,0,-1
final,159912,ppo_rev12_114505,423,goal,85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401149749755859,0.0,-0.5166443586349487,8.302358627319336,0.2978160083293915,,0,-1
final,159912,ppo_rev12_114505,424,goal,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106439590454102,0.0,0.3357314467430115,6.270360946655273,0.25942686200141907,,0,-1
final,159912,ppo_rev12_114505,425,goal,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,6.300821304321289,0.155313178896904,,0,-1
final,159912,ppo_rev12_114505,426,goal,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.038694143295288,0.0,-1.0,6.411403656005859,0.25585001707077026,,0,-1
final,159912,ppo_rev12_114505,427,goal,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.094081401824951,0.0,-1.0,6.803159713745117,0.28948333859443665,,0,-1
final,159912,ppo_rev12_114505,428,goal,88,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.563045024871826,0.0,-0.6693844795227051,9.170165061950684,0.2628215551376343,,0,-1
final,159912,ppo_rev12_114505,429,goal,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7785325050354,0.0,-1.0,10.155424118041992,0.28474298119544983,,0,-1
final,159912,ppo_rev12_114505,430,goal,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.438032150268555,0.2798282206058502,,0,-1
final,159912,ppo_rev12_114505,431,goal,116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.037453651428223,0.0,-1.0,11.227126121520996,0.2930561602115631,,0,-1
final,159912,ppo_rev12_114505,432,goal,104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127335548400879,0.0,-0.1991187334060669,8.899288177490234,0.29826706647872925,,0,-1
final,159912,ppo_rev12_114505,433,timeout,200,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.623985767364502,0.0,-0.2844879627227783,14.883234024047852,nan,,0,-1
final,159912,ppo_rev12_114505,434,goal,83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12157678604126,0.0,-1.0,8.160698890686035,0.29828837513923645,,0,-1
final,159912,ppo_rev12_114505,435,goal,134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9098156690597534,0.0,-1.0,13.666226387023926,0.2847576141357422,,0,-1
final,159912,ppo_rev12_114505,436,goal,161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9558586478233337,0.0,0.4715176224708557,11.86541748046875,0.2887883484363556,,0,-1
final,159912,ppo_rev12_114505,437,collision,5,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,0.3810660243034363,nan,obstacle,0,-1
final,159912,ppo_rev12_114505,438,goal,191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151910305023193,0.0,0.1638280749320984,20.877195358276367,0.27625027298927307,,0,-1
final,159912,ppo_rev12_114505,439,goal,168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418489694595337,0.0,-1.0,18.420059204101562,0.27172520756721497,,0,-1
final,159912,ppo_rev12_114505,440,goal,82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982978343963623,0.0,-0.4955078363418579,7.424551010131836,0.27457195520401,,0,-1
final,159912,ppo_rev12_114505,441,goal,58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,5.190789222717285,0.29984259605407715,,0,-1
final,159912,ppo_rev12_114505,442,collision,12,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.135811448097229,nan,obstacle,0,-1
final,159912,ppo_rev12_114505,443,goal,98,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.836585521697998,0.0,-1.0,10.480043411254883,0.23383896052837372,,0,-1
final,159912,ppo_rev12_114505,444,collision,6,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,0.4152846932411194,nan,obstacle,0,-1
final,159912,ppo_rev12_114505,445,goal,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.741533279418945,0.0,-1.0,6.185482025146484,0.26391416788101196,,0,-1
final,159912,ppo_rev12_114505,446,goal,87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.877435684204102,0.0,-0.9796794652938843,8.654912948608398,0.2960260808467865,,0,-1
final,159912,ppo_rev12_114505,447,goal,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803577423095703,0.0,-1.0,6.53435754776001,0.24580655992031097,,0,-1
final,159912,ppo_rev12_114505,448,goal,109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665364742279053,0.0,-0.9806804656982422,11.068251609802246,0.1735687106847763,,2,7
final,159912,ppo_rev12_114505,449,goal,65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5679714679718018,0.0,-0.8985095024108887,5.2353057861328125,0.26957470178604126,,0,-1
final,159912,ppo_rev12_114505,450,goal,84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.162320137023926,0.0,-1.0,7.3597211837768555,0.28704822063446045,,0,-1
final,159912,ppo_rev12_114505,451,goal,91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4662201404571533,0.0,0.07400673627853394,5.190855979919434,0.2935141324996948,,0,-1
final,159912,ppo_rev12_114505,452,goal,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-1.0,4.9123029708862305,0.29724934697151184,,0,-1
final,159912,ppo_rev12_114505,453,goal,137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674046516418457,0.0,-1.0,10.570112228393555,0.28545546531677246,,0,-1
final,159912,ppo_rev12_114505,454,goal,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110089302062988,0.0,-1.0,7.013360023498535,0.28901076316833496,,0,-1
final,159912,ppo_rev12_114505,455,goal,77,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724355697631836,0.0,-1.0,7.115950107574463,0.2546180188655853,,0,-1
final,159912,ppo_rev12_114505,456,goal,105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.629562854766846,0.0,-1.0,10.91491413116455,0.2297692745923996,,0,-1
final,159912,ppo_rev12_114505,457,goal,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,-0.2684955596923828,4.734536170959473,0.28611329197883606,,0,-1
