step,wallclock_s,schedule_step,lambda_disc_active,gamma_disc_active,target_rhs_active,sigma,sigma_pi,rho_unsafe_v,rho_unsafe_pi,collect_proj_mag,collect_infeasible,L_R,L_V_total,value_target_unsafe_frac,rho_unsafe_label,label_mean,tail_push_mean,tail_exceed_frac,loss_pi_b,recovery_residual_norm,L_feas_raw,L_feas_weighted,gate_active_frac,gate_n_constructed,gate_n_kept,gate_doomed_frac,lg_norm_gate_mean,lg_norm_gate_p50,injected_fraction_actual,injected_target_mean,injected_target_unsafe_frac,L_sobolev_raw,L_sobolev_weighted,sob_grad_label_v_frac,sob_grad_label_v_mean,sob_dhdv_pred_mean,sob_v_spline_mean,sob_gate_mean,sob_gate_frac_active,sob_gate_dhdv_pred,L_in_task,L_anorm,L_smooth,L_satex,L_pretanh,L_out,L_pi_total,grad_norm_VS,grad_norm_pi,grad_leak_VS_from_Lpi,abs_action_mean,abs_action_max,satfrac_a_phi,L_rate_raw,L_rate_weighted,mean_abs_du,L_u_raw,L_u_weighted,L_deficit,mean_deficit_active,deficit_active_frac,deficit_clip_frac,mean_abs_deficit_feature,L_friction,proj_mag_bptt,probe_h_min,probe_h_max,probe_h_mean
6600,1425.4967625141144,6600,0.7684206596543393,0.9623076923076923,0.07346938775510203,0.3093130223004589,0.0,0.1899999976158142,0.25,0.47594648599624634,0.8639000058174133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6192855834961,1.996425986289978,0.025538938120007515,0.0,0.8963374495506287,-0.005456426180899143,72.70579528808594,0.0,0.49225226044654846,0.0,0.8619613647460938,2.0,0.0,1.8827946186065674,0.0,0.585606038570404,2.3728926181793213,0.0,0.0,0.0,0.0,0.0,0.0,0.08943407982587814,0.45723891258239746,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
6800,1467.9023802280426,6800,0.7526806579585666,0.9630653266331658,0.07959183673469387,0.3084050026261641,0.0,0.29999998211860657,0.25999999046325684,0.5403213500976562,0.8517000079154968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.90541076660156,1.9679951667785645,0.027394812554121017,0.0,0.8959698677062988,-0.005382315255701542,69.9858627319336,0.0,0.30305859446525574,0.0,0.856076717376709,2.0,0.0,1.876241683959961,0.0,0.5880184769630432,2.346616744995117,0.0,0.0,0.0,0.0,0.0,0.0,0.08496313542127609,0.438010036945343,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
7000,1510.804747581482,7000,0.7375726077073176,0.9637931034482758,0.08571428571428572,0.3075855148701131,0.0,0.26999998092651367,0.20999999344348907,0.5519935488700867,0.8738999962806702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.19111633300781,2.0007269382476807,0.026562418788671494,0.0,0.913585901260376,-0.005420034751296043,70.29715728759766,0.0,0.32734009623527527,0.0,0.8640274405479431,2.0,0.0,1.995465874671936,0.0,0.6129561066627502,2.3938405513763428,0.0,0.0,0.0,0.0,0.0,0.0,0.09138276427984238,0.466269314289093,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
7200,1552.9973278045654,7200,0.7230591951227744,0.9644927536231884,0.09183673469387756,0.3068459271702771,0.0,0.17999999225139618,0.23999999463558197,0.35220596194267273,0.9027999639511108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69792175292969,2.0142369270324707,0.026754718273878098,0.0,0.9101126194000244,-0.005357176531106234,73.80159759521484,0.0,0.3523347079753876,0.0,0.8702218532562256,2.0,0.0,2.055152654647827,0.0,0.6275901198387146,2.4040396213531494,0.0,0.0,0.0,0.0,0.0,0.0,0.09178218990564346,0.46643567085266113,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
7400,1594.21115899086,7400,0.7091059876328981,0.9651658767772512,0.09795918367346938,0.3061784492711751,0.0,0.25999999046325684,0.17999999225139618,0.5863801836967468,0.8679999709129333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6593017578125,2.0245606899261475,0.028074543923139572,0.0,0.888191282749176,-0.00540388748049736,71.74065399169922,0.0,0.3718748390674591,0.0,0.8803496956825256,2.0,0.0,2.0349550247192383,0.0,0.6283404231071472,2.4320826530456543,0.0,0.0,0.0,0.0,0.0,0.0,0.09074577689170837,0.46961289644241333,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
7600,1647.501409292221,7600,0.6956811610180055,0.9658139534883721,0.10408163265306122,0.30557605046723557,0.0,0.25,0.2199999988079071,0.612162172794342,0.8800999522209167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68527221679688,2.0171360969543457,0.027229752391576767,0.0,0.9075999855995178,-0.005392320919781923,71.78802490234375,0.0,0.40320640802383423,0.0,0.8709375262260437,2.0,0.0,2.0509440898895264,0.0,0.6297499537467957,2.411097288131714,0.0,0.0,0.0,0.0,0.0,0.0,0.09318404644727707,0.477583110332489,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
7800,1691.8514845371246,7800,0.6827552569913623,0.9664383561643836,0.11020408163265306,0.3050323855466801,0.0,0.17000000178813934,0.25,0.3700009286403656,0.8977999687194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.33084106445312,2.0525052547454834,0.02661827951669693,0.0,0.9189930558204651,-0.005431485362350941,75.44850158691406,0.0,0.31060054898262024,0.0,0.8836828470230103,2.0,0.0,2.168818950653076,0.0,0.6530519723892212,2.449437379837036,0.0,0.0,0.0,0.0,0.0,0.0,0.09501923620700836,0.4794708490371704,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
8000,1736.4764037132263,8000,0.6703009673253318,0.9670403587443946,0.1163265306122449,0.3045417279558788,0.0,0.2199999988079071,0.1599999964237213,0.385099858045578,0.8980000019073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.40507507324219,2.0427072048187256,0.02831040509045124,0.0,0.9185815453529358,-0.005386671982705593,76.51838684082031,0.0,0.4828190803527832,0.0,0.8826518654823303,2.0,0.0,2.051034688949585,0.0,0.6288521885871887,2.444039821624756,0.0,0.0,0.0,0.0,0.0,0.0,0.09138786047697067,0.466216504573822,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
8200,1777.3419015407562,8200,0.6582929411922824,0.9676211453744493,0.12244897959183675,0.3040989094801806,0.0,0.20999999344348907,0.17999999225139618,0.4475416839122772,0.8657999634742737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88908386230469,2.075446605682373,0.028059298172593117,0.0,0.935627281665802,-0.005437490530312061,76.02572631835938,0.0,0.5720924139022827,0.0,0.891282856464386,2.0,0.0,2.1928083896636963,0.0,0.6618540287017822,2.4804723262786865,0.0,0.0,0.0,0.0,0.0,0.0,0.09605999290943146,0.48695096373558044,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
8400,1818.1844878196716,8400,0.6467076128587292,0.9681818181818181,0.12857142857142856,0.303699265805863,0.0,0.2199999988079071,0.23999999463558197,0.5024030804634094,0.9059999585151672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5816650390625,2.011857748031616,0.027919933199882507,0.0,0.9266906380653381,-0.005401480011641979,75.70561218261719,0.0,0.40444883704185486,0.0,0.8709518909454346,2.0,0.0,2.096433639526367,0.0,0.6417158842086792,2.4199087619781494,0.0,0.0,0.0,0.0,0.0,0.0,0.09548787772655487,0.4867182672023773,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
8600,1858.6307830810547,8600,0.6355230472673582,0.9687234042553191,0.1346938775510204,0.30333858738979136,0.0,0.26999998092651367,0.23999999463558197,0.6393958926200867,0.8536999821662903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.59567260742188,2.002685308456421,0.0282173790037632,0.0,0.9267401695251465,-0.0054512484930455685,75.71322631835938,0.0,0.6381973028182983,0.0,0.8635455369949341,2.0,0.0,2.013023614883423,0.0,0.6170036196708679,2.3866915702819824,0.0,0.0,0.0,0.0,0.0,0.0,0.08948518335819244,0.45311522483825684,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
8800,1899.5974307060242,8800,0.6247188013770649,0.9692468619246862,0.14081632653061227,0.30301307511928666,0.0,0.2800000011920929,0.23999999463558197,0.5528872609138489,0.8585999608039856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.59877014160156,1.9955918788909912,0.029158512130379677,0.0,0.8992054462432861,-0.005483427084982395,73.6851577758789,0.0,0.27735164761543274,0.0,0.8672155141830444,2.0,0.0,1.9304957389831543,0.0,0.6037411093711853,2.3881897926330566,0.0,0.0,0.0,0.0,0.0,0.0,0.08613965660333633,0.44983768463134766,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
9000,1943.9244949817657,9000,0.6142757994161716,0.9697530864197531,0.14693877551020407,0.3027193002951562,0.0,0.1899999976158142,0.1599999964237213,0.4740276336669922,0.8643999695777893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75447082519531,1.9834083318710327,0.029992148280143738,0.0,0.8639189600944519,-0.005461161490529776,70.8052749633789,0.0,0.26066210865974426,0.0,0.86288982629776,2.0,0.0,1.9640042781829834,0.0,0.6139709949493408,2.3698885440826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0863560140132904,0.4455218017101288,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
9200,1995.8318610191345,9200,0.6041762204467374,0.9702429149797571,0.15306122448979592,0.30245416851637846,0.0,0.17999999225139618,0.23999999463558197,0.3643702268600464,0.9054999947547913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05239868164062,2.031569719314575,0.029784616082906723,0.0,0.9094499349594116,-0.005532017908990383,73.15868377685547,0.0,0.2042829394340515,0.0,0.8826723098754883,2.0,0.0,2.1536569595336914,0.0,0.6597456932067871,2.457113265991211,0.0,0.0,0.0,0.0,0.0,0.0,0.09394661337137222,0.48345962166786194,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
9400,2037.9431383609772,9400,0.5944033968453747,0.9707171314741035,0.15918367346938775,0.30221488708603156,0.0,0.1899999976158142,0.17999999225139618,0.43116292357444763,0.9048999547958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0866928100586,2.0019638538360596,0.02939527854323387,0.0,0.8690701127052307,-0.005457134917378426,69.14790344238281,0.0,0.28012096881866455,0.0,0.8717870712280273,2.0,0.0,2.1254425048828125,0.0,0.6486929655075073,2.4130117893218994,0.0,0.0,0.0,0.0,0.0,0.0,0.09074098616838455,0.46635082364082336,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
9600,2079.993389606476,9600,0.5849417224835884,0.9711764705882353,0.1653061224489796,0.30199893559514346,0.0,0.17999999225139618,0.2199999988079071,0.4077785015106201,0.8854999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12200927734375,1.995419979095459,0.029701564460992813,0.0,0.8793749809265137,-0.0054738568142056465,72.18899536132812,0.0,0.32698091864585876,0.0,0.8681197166442871,2.0,0.0,1.9405368566513062,0.0,0.6054040193557739,2.392132520675659,0.0,0.0,0.0,0.0,0.0,0.0,0.086518295109272,0.4489600360393524,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
9800,2122.1482326984406,9800,0.5757765695433759,0.9716216216216216,0.17142857142857143,0.301804039374617,0.0,0.1899999976158142,0.14999999105930328,0.4604734182357788,0.8860999941825867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16152954101562,1.9948227405548096,0.029838860034942627,0.0,0.9013433456420898,-0.00547147449105978,74.25648498535156,0.0,0.45012030005455017,0.0,0.866276204586029,2.0,0.0,2.0665316581726074,0.0,0.6358818411827087,2.4079060554504395,0.0,0.0,0.0,0.0,0.0,0.0,0.09252990037202835,0.4750223457813263,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
10000,2164.411169052124,10000,0.5668942130351262,0.9720532319391635,0.17755102040816326,0.30162814553559186,0.0,0.25,0.1599999964237213,0.5109562277793884,0.8765999674797058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.06167602539062,2.001420497894287,0.03011665679514408,0.0,0.8788847923278809,-0.005530116148293018,71.13056182861328,0.0,0.4280446171760559,0.0,0.8706684708595276,2.0,0.0,1.9642221927642822,0.0,0.6131043434143066,2.403642177581787,0.0,0.0,0.0,0.0,0.0,0.0,0.08857159316539764,0.4588637948036194,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
10200,2205.8346242904663,10200,0.5582817621984313,0.9724719101123596,0.1836734693877551,0.3014694013458717,0.0,0.22999998927116394,0.20999999344348907,0.419221967458725,0.8926999568939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68731689453125,2.007355213165283,0.030897026881575584,0.0,0.8981743454933167,-0.005561112426221371,71.77680206298828,0.0,0.4249102473258972,0.0,0.8706526756286621,2.0,0.0,2.011704444885254,0.0,0.6233754754066467,2.4103262424468994,0.0,0.0,0.0,0.0,0.0,0.0,0.08952651172876358,0.4617640972137451,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
10400,2247.013350009918,10400,0.5499270980644426,0.9728782287822878,0.18979591836734697,0.3013261347146492,0.0,0.19999998807907104,0.25,0.4414008557796478,0.8917999863624573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25296020507812,2.017421007156372,0.030189555138349533,0.0,0.8878195881843567,-0.005525896325707436,72.33350372314453,0.0,0.3568096160888672,0.0,0.8769751787185669,2.0,0.0,2.0657851696014404,0.0,0.6361300945281982,2.4309568405151367,0.0,0.0,0.0,0.0,0.0,0.0,0.09049447625875473,0.467289000749588,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
10600,2299.4351251125336,10600,0.5418188165436196,0.9732727272727273,0.19591836734693877,0.30119683657997093,0.0,0.20999999344348907,0.2199999988079071,0.5067844986915588,0.8700999617576599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4718246459961,2.0284340381622314,0.03155071288347244,0.0,0.8983063697814941,-0.005440501496195793,72.56916809082031,0.0,0.5672768354415894,0.0,0.8812966346740723,2.0,0.0,2.1766464710235596,0.0,0.6648378968238831,2.4597864151000977,0.0,0.0,0.0,0.0,0.0,0.0,0.09608350694179535,0.4943763017654419,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
10800,2341.1589868068695,10800,0.5339461764766714,0.9736559139784946,0.20204081632653062,0.3010801450134238,0.0,0.23999999463558197,0.2199999988079071,0.5442171692848206,0.8540999889373779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.78094482421875,2.0503575801849365,0.03003154695034027,0.0,0.889503002166748,-0.005552409216761589,70.868408203125,0.0,0.3246295154094696,0.0,0.8855045437812805,2.0,0.0,2.107074022293091,0.0,0.6455740332603455,2.4640398025512695,0.0,0.0,0.0,0.0,0.0,0.0,0.09410466998815536,0.4816666543483734,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
11000,2382.3917078971863,11000,0.5262990521509017,0.9740282685512367,0.20816326530612245,0.30097483087461496,0.0,0.2199999988079071,0.23999999463558197,0.4709438383579254,0.8805999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42829895019531,2.02168607711792,0.03199385851621628,0.0,0.8943512439727783,-0.0055194818414747715,74.51445007324219,0.0,0.465135395526886,0.0,0.8767095804214478,2.0,0.0,1.9750988483428955,0.0,0.6176006197929382,2.43143367767334,0.0,0.0,0.0,0.0,0.0,0.0,0.08917795866727829,0.4637080132961273,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
11200,2423.303658246994,11200,0.518867889840483,0.974390243902439,0.21428571428571427,0.30087978486434,0.0,0.11999999731779099,0.23999999463558197,0.36919018626213074,0.8978999853134155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70875549316406,2.0378410816192627,0.030924521386623383,0.0,0.9401775598526001,-0.005497470963746309,72.84358978271484,0.0,0.41019389033317566,0.0,0.877618134021759,2.0,0.0,2.1143574714660645,0.0,0.6432887315750122,2.4419474601745605,0.0,0.0,0.0,0.0,0.0,0.0,0.09132638573646545,0.46653029322624207,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
11400,2466.459849834442,11400,0.5116436679783268,0.9747422680412371,0.22040816326530613,0.3007940058400669,0.0,0.3199999928474426,0.2199999988079071,0.6198500990867615,0.8625999689102173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47506713867188,2.048280715942383,0.031004637479782104,0.0,0.9167228937149048,-0.005511506460607052,77.59217834472656,0.0,0.47886690497398376,0.0,0.8871669173240662,2.0,0.0,2.1722311973571777,0.0,0.6632797122001648,2.4763972759246826,0.0,0.0,0.0,0.0,0.0,0.0,0.0965290516614914,0.49606674909591675,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
11600,2508.656227350235,11600,0.5046178606103474,0.9750847457627119,0.22653061224489796,0.3007165902706604,0.0,0.17000000178813934,0.28999999165534973,0.43658310174942017,0.8913999795913696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.06184387207031,2.080979347229004,0.031700290739536285,0.0,0.9687514901161194,-0.005457749590277672,77.2347640991211,0.0,0.34627389907836914,0.0,0.8954344987869263,2.0,0.0,2.240858316421509,0.0,0.6793749332427979,2.514500141143799,0.0,0.0,0.0,0.0,0.0,0.0,0.09858927875757217,0.5036391019821167,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
11800,2551.1396672725677,11800,0.497782403820796,0.9754180602006689,0.2326530612244898,0.300646722719271,0.0,0.26999998092651367,0.2199999988079071,0.5208526849746704,0.8789999485015869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.93232727050781,2.0063316822052,0.03127674013376236,0.0,0.875478208065033,-0.005372071173042059,69.00507354736328,0.0,0.3797861337661743,0.0,0.8763247132301331,2.0,0.0,2.1623759269714355,0.0,0.6600450277328491,2.4486043453216553,0.0,0.0,0.0,0.0,0.0,0.0,0.09542783349752426,0.49313756823539734,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
12000,2596.045868873596,12000,0.4911296648506053,0.9757425742574257,0.23877551020408166,0.3005836672541421,0.0,0.20999999344348907,0.26999998092651367,0.4623223543167114,0.8770999908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84434509277344,2.0427253246307373,0.03228534013032913,0.0,0.9642124176025391,-0.005423724185675383,76.00757598876953,0.0,0.47135496139526367,0.0,0.8824694752693176,2.0,0.0,2.1930484771728516,0.0,0.6664019227027893,2.473109006881714,0.0,0.0,0.0,0.0,0.0,0.0,0.09528731554746628,0.4908497929573059,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
12200,2651.3329923152924,12200,0.48465241366005846,0.9760586319218241,0.2448979591836735,0.3005267596968632,0.0,0.1899999976158142,0.2199999988079071,0.4504636526107788,0.865399956703186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62261199951172,2.027860164642334,0.0316978394985199,0.0,0.9163947105407715,-0.005456004291772842,74.73689270019531,0.0,0.473927766084671,0.0,0.8772039413452148,2.0,0.0,2.206510305404663,0.0,0.6669936180114746,2.4505200386047363,0.0,0.0,0.0,0.0,0.0,0.0,0.09496527165174484,0.4864564538002014,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
12400,2695.5625879764557,12400,0.4783437967129961,0.9763665594855305,0.2510204081632653,0.3004754006264191,0.0,0.25999999046325684,0.1899999976158142,0.4712960720062256,0.8794999718666077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.80232238769531,2.0480241775512695,0.031795158982276917,0.0,0.93747478723526,-0.005433968268334866,74.94072723388672,0.0,0.39117980003356934,0.0,0.8842698931694031,2.0,0.0,2.253688335418701,0.0,0.6798713207244873,2.4822003841400146,0.0,0.0,0.0,0.0,0.0,0.0,0.09697357565164566,0.4961467683315277,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
12600,2738.006327390671,12600,0.4721973127826747,0.9766666666666667,0.2571428571428571,0.3004290490653432,0.0,0.22999998927116394,0.1899999976158142,0.4500829875469208,0.8776999711990356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33494567871094,2.014482021331787,0.031482577323913574,0.0,0.9215691089630127,-0.0054707457311451435,76.45075225830078,0.0,0.4500191807746887,0.0,0.8728049993515015,2.0,0.0,2.192962646484375,0.0,0.6597251296043396,2.4308178424835205,0.0,0.0,0.0,0.0,0.0,0.0,0.09200354665517807,0.46857333183288574,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
12800,2783.7599744796753,12800,0.4662067905996989,0.9769592476489029,0.26326530612244897,0.3003872167814722,0.0,0.2199999988079071,0.22999998927116394,0.46822890639305115,0.8807999491691589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43392944335938,2.0034449100494385,0.03136882930994034,0.0,0.8947813510894775,-0.005384029354900122,72.52163696289062,0.0,0.3681090474128723,0.0,0.8679023385047913,2.0,0.0,2.15116810798645,0.0,0.6524266004562378,2.419329881668091,0.0,0.0,0.0,0.0,0.0,0.0,0.0912296399474144,0.46993574500083923,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
13000,2828.1089754104614,13000,0.4603663681804386,0.9772445820433436,0.2693877551020408,0.30034946314527866,0.0,0.2199999988079071,0.1599999964237213,0.4666404128074646,0.8702999949455261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55227661132812,2.017270565032959,0.032529108226299286,0.0,0.9463790655136108,-0.005446878261864185,79.69010162353516,0.0,0.31659576296806335,0.0,0.869475245475769,2.0,0.0,2.078127384185791,0.0,0.6378944516181946,2.423088550567627,0.0,0.0,0.0,0.0,0.0,0.0,0.08896572887897491,0.4637162685394287,-0.03980892896652222,-0.002442401833832264,-0.01699718087911606
