iteration,update_step,env_steps,wallclock_s,steps_per_s,iters_per_s,n_active_transitions,mean_episode_return,train_reach,train_collision,train_oob,train_stuck,train_timeout,pg_loss,vf_loss,entropy,approx_kl,clip_frac,explained_variance,log_std_mean,grad_norm_pi,grad_norm_vf,diag_h_mean,diag_h_min,diag_cos_theta_mean,diag_att_cost_mean,diag_frac_in_goal_ball,diag_goal_bonus_per_ep,diag_goal_d_per_ep,diag_goal_v_per_ep,diag_goal_om_per_ep,diag_shaping_accum_per_ep,diag_easy_frac,diag_closest_dist_med,diag_omega_rp_closest,diag_omega_yaw_closest,diag_d1_mean,diag_d2_mean,n_born_terminal,cuda_max_mem_mb,figures
273,19224,76428984,435.88233065605164,228805.73129484642,0.6111590664427758,374380,-5.019802570343018,0.00439453125,0.08837890625,0.00146484375,0.00537109375,0.900390625,-0.004142404266926663,10.492288506549338,2.429548603037129,0.006646882961040715,0.08013587339740733,0.4259450435638428,-0.8116257190704346,0.3243841506216837,6.885677482770837,-0.971598744392395,-1.0,0.9565793871879578,3.48662979376968e-05,0.02080773562192917,8.525864601135254,1.6046991348266602,5.999286651611328,0.921878457069397,5.373016834259033,0.43523809523809526,1.5600720643997192,1.6618335247039795,0.29538965225219727,0.33112049102783203,0.2885395288467407,5,598.087168,ok
274,19320,76807793,437.5772497653961,223537.93083724153,0.5901072330310039,378809,-3.8438737392425537,0.00341796875,0.0771484375,0.0009765625,0.00634765625,0.912109375,-0.004450642318261089,9.588705196976662,2.424836819370588,0.007433358631487863,0.09279085517240067,0.41725385189056396,-0.8127689361572266,0.36793189790720743,7.118948171536128,-0.9730167388916016,-1.0,0.957416832447052,3.2791260309750214e-05,0.019463634118437767,8.617867469787598,1.6288723945617676,6.06766939163208,0.9213252663612366,5.517259120941162,0.435,1.6052879095077515,1.6685675382614136,0.3113309442996979,0.3300173580646515,0.2873457372188568,6,598.087168,ok
275,19412,77183656,439.2292501926422,227560.41085609357,0.6054344557886613,375863,-4.245001792907715,0.00439453125,0.08251953125,0.00146484375,0.00537109375,0.90625,-0.0037863263316229795,9.046557970668959,2.4206808960956074,0.007339701652001721,0.09121195672322875,0.4695335030555725,-0.8137067556381226,0.3531818519467893,8.911284008751744,-0.9727477431297302,-1.0,0.9581215977668762,3.397750697331503e-05,0.021595634520053864,8.697198867797852,1.703328013420105,6.076303482055664,0.9175660610198975,5.475830554962158,0.4347619047619048,1.5887149572372437,1.6124846935272217,0.2877524793148041,0.33180615305900574,0.2891269326210022,6,598.087168,ok
276,19508,77563495,440.8847391605377,229484.8485452945,0.6041634706949378,379839,-3.5067901611328125,0.001953125,0.07421875,0.0009765625,0.00537109375,0.91748046875,-0.0033028509072513166,8.696403046449026,2.4118659496307373,0.007308480304573095,0.08932502008974552,0.44126057624816895,-0.8163437843322754,0.3599179532999794,10.22604933132728,-0.9751049876213074,-1.0,0.9569958448410034,3.4918240999104455e-05,0.022335778921842575,8.716877937316895,1.7051392793655396,6.071217060089111,0.9405220746994019,5.481927394866943,0.43452380952380953,1.5384175777435303,1.6010746955871582,0.28592976927757263,0.32892289757728577,0.2862308919429779,3,598.087168,ok
277,19604,77943627,442.29365944862366,269915.5793893068,0.7100575047333736,380132,-3.1957740783691406,0.00439453125,0.07275390625,0.00048828125,0.0048828125,0.91748046875,-0.0036842641535865064,8.732595086097717,2.410813423494498,0.006906081943232796,0.08326483145356178,0.43738752603530884,-0.8156455159187317,0.33110664412379265,9.564026224116484,-0.9724178314208984,-1.0,0.9580337405204773,3.3999440347542986e-05,0.023531300947070122,8.86983585357666,1.7873427867889404,6.145692825317383,0.9368000030517578,5.458188056945801,0.4342857142857143,1.5613672733306885,1.6342533826828003,0.282291054725647,0.3300594091415405,0.2875874936580658,5,598.087168,ok
278,19700,78321257,443.7546753883362,258528.49984444823,0.6846079491683612,377630,-3.6979775428771973,0.0048828125,0.078125,0.0,0.00634765625,0.91064453125,-0.004035805954724007,9.151307972768942,2.4068986450632415,0.006840753864594262,0.08346449894209702,0.4303121566772461,-0.8172759413719177,0.37530933568874997,9.582198828458786,-0.9725303649902344,-1.0,0.9585812091827393,3.29812137351837e-05,0.021958002820611,8.816731452941895,1.728149652481079,6.144722938537598,0.9438585042953491,5.44420051574707,0.434047619047619,1.6398324966430664,1.600327491760254,0.28251132369041443,0.3308039605617523,0.2885127067565918,4,598.087168,ok
279,19796,78700787,445.44011330604553,225226.02300104755,0.5934340447423064,379530,-3.334061861038208,0.00341796875,0.07373046875,0.0,0.00732421875,0.91552734375,-0.0035421134756082515,8.436939358711243,2.4007403552532196,0.007188931462944008,0.08878676989115775,0.4445037245750427,-0.8190754652023315,0.36416601420690614,6.493808555106322,-0.9739700555801392,-1.0,0.9586400985717773,3.545004074112512e-05,0.02274128422141075,8.923299789428711,1.7739925384521484,6.211376190185547,0.9379316568374634,5.4169487953186035,0.4338095238095238,1.5924913883209229,1.6290943622589111,0.29329270124435425,0.3319269120693207,0.2895343005657196,6,598.087168,ok
280,19892,79080652,447.1098630428314,227543.7807014362,0.5990122298749192,379865,-2.9624359607696533,0.00537109375,0.07080078125,0.00048828125,0.00830078125,0.9150390625,-0.003587951227624823,8.279696707924208,2.3923992291092873,0.006950472296049763,0.08478745274866621,0.4538227319717407,-0.8208977580070496,0.347484037745744,5.835851331551869,-0.975491464138031,-1.0,0.9572790265083313,3.614702291088179e-05,0.023013439029455185,8.873064994812012,1.7784689664840698,6.163412570953369,0.9311825633049011,5.517642498016357,0.43357142857142855,1.666467547416687,1.6070597171783447,0.30750730633735657,0.3278559744358063,0.2856733202934265,7,598.087168,ok
281,19988,79460593,448.7667293548584,229357.46556719334,0.6036660048986378,379941,-3.110600709915161,0.00439453125,0.072265625,0.0009765625,0.00537109375,0.9169921875,-0.003748128617492815,8.346694777409235,2.3856950600941977,0.0071845331187887496,0.08872303180396557,0.45692557096481323,-0.8230475187301636,0.3568394637356202,10.530140690505505,-0.9741560220718384,-1.0,0.9576354622840881,3.64445622835774e-05,0.023379946127533913,8.86152458190918,1.7554285526275635,6.174125671386719,0.9319705963134766,5.530526638031006,0.43333333333333335,1.5048413276672363,1.575247049331665,0.3134537935256958,0.32941073179244995,0.2872314155101776,6,598.087168,ok
282,20084,79838120,450.43659234046936,226123.84910596523,0.5989607342149442,377527,-3.8820862770080566,0.00390625,0.0791015625,0.00048828125,0.00439453125,0.912109375,-0.004250714313457138,8.67815758784612,2.3818465769290924,0.007850521246571892,0.0986780518045028,0.46835339069366455,-0.8238231539726257,0.3837790552837153,8.680159941315651,-0.9708554148674011,-1.0,0.9581930637359619,3.579313852242194e-05,0.02303411439061165,8.832716941833496,1.7623916864395142,6.126229286193848,0.9440960884094238,5.370765209197998,0.4330952380952381,1.5299952030181885,1.6119651794433594,0.3093995153903961,0.3294532001018524,0.2874283492565155,4,598.087168,ok
283,20176,80213839,452.0703480243683,230098.9653773911,0.6124230219323247,375719,-4.068551063537598,0.00537109375,0.08349609375,0.0,0.00537109375,0.90576171875,-0.004127612827173637,10.555688899496328,2.3732580309328823,0.006783516240434635,0.0819427140219056,0.4151380658149719,-0.8255650997161865,0.3230622119229773,6.298296884350155,-0.9736713767051697,-1.0,0.958010733127594,3.847576226689853e-05,0.020760195329785347,8.829232215881348,1.7212398052215576,6.141172409057617,0.966821014881134,5.569217681884766,0.43285714285714283,1.6862246990203857,1.5931469202041626,0.3023819923400879,0.33070024847984314,0.2887442708015442,6,598.087168,ok
284,20272,80593616,453.76722502708435,223852.00364425228,0.5894301225304647,379777,-2.8421523571014404,0.0048828125,0.07177734375,0.00048828125,0.00439453125,0.91845703125,-0.004251340589689789,8.741503328084946,2.367421433329582,0.007280933026891034,0.08905507212815185,0.44789350032806396,-0.8268632292747498,0.35354780793810886,9.310188618799051,-0.9734270572662354,-1.0,0.9595034122467041,3.56223426933866e-05,0.02390613593161106,9.038631439208984,1.7903199195861816,6.26150369644165,0.9868084788322449,5.511852264404297,0.4326190476190476,1.8010064363479614,1.6435014009475708,0.2905733585357666,0.3302479386329651,0.2882893681526184,4,598.087168,ok
285,20368,80971214,455.4386806488037,225951.83414456682,0.5983925607248101,377598,-3.3681159019470215,0.00634765625,0.076171875,0.00048828125,0.00390625,0.9130859375,-0.004309659714029597,9.862736905614534,2.3646791403492293,0.007214730292200026,0.0892342700002094,0.41742950677871704,-0.8269298672676086,0.3593839236224691,12.633658803999424,-0.9693831205368042,-1.0,0.9586774706840515,3.392336657270789e-05,0.02115742117166519,8.982511520385742,1.8257360458374023,6.191162109375,0.9656140804290771,5.513063907623291,0.43238095238095237,1.713404893875122,1.6069422960281372,0.3173521161079407,0.32896193861961365,0.2868852913379669,10,598.087168,ok
286,20464,81349099,457.1103262901306,226099.8315183364,0.5983297339622806,377885,-3.694772720336914,0.00537109375,0.07861328125,0.00146484375,0.0029296875,0.91162109375,-0.004171985339780804,9.209540277719498,2.3623541966080666,0.006718632166742585,0.08120389899704605,0.47132474184036255,-0.828069806098938,0.3648268148923914,7.137839565674464,-0.9693886041641235,-1.0,0.9580244421958923,3.6192857805872336e-05,0.024044353514909744,8.962565422058105,1.7892019748687744,6.219916343688965,0.9534468650817871,5.443991184234619,0.43214285714285716,1.7160327434539795,1.6076425313949585,0.3127259910106659,0.32902127504348755,0.28702354431152344,9,598.087168,ok
287,20560,81729203,458.79434633255005,225757.8879822823,0.5939371539954389,380104,-2.9636709690093994,0.00341796875,0.07275390625,0.0,0.00732421875,0.91650390625,-0.003770283897514067,9.277891019980112,2.3579587961236634,0.007145352726221669,0.08663925047342975,0.42485111951828003,-0.8296939134597778,0.3443951409620543,5.3352416182557745,-0.9724470376968384,-1.0,0.9567663073539734,3.6427576560527086e-05,0.025990255177021027,9.057555198669434,1.8948074579238892,6.197371482849121,0.9653764367103577,5.448493957519531,0.4319047619047619,1.5420259237289429,1.5964511632919312,0.3040177822113037,0.32837510108947754,0.2865430414676666,1,598.087168,ok
288,20656,82110274,460.4673595428467,227819.5650598702,0.5978402057880821,381071,-2.365265369415283,0.0048828125,0.0673828125,0.00048828125,0.0048828125,0.92236328125,-0.0041002298676176,8.464154253403345,2.3513570750753083,0.007080986041538988,0.08684947504661977,0.4362717866897583,-0.8311407566070557,0.34331831863770884,10.22168462475141,-0.9766783714294434,-1.0,0.958377480506897,3.527143053361215e-05,0.023704243823885918,9.145585060119629,1.9092864990234375,6.27114200592041,0.9651552438735962,5.510266304016113,0.43166666666666664,1.6334689855575562,1.606368899345398,0.3180779218673706,0.32765525579452515,0.2856990396976471,5,598.087168,ok
289,20748,82484552,462.13341069221497,224694.3961667991,0.6003409128156052,374278,-4.114357948303223,0.00830078125,0.0830078125,0.00048828125,0.00537109375,0.90283203125,-0.0043639838322237865,10.047770437986955,2.347265282402868,0.00716530513684278,0.08764836321706357,0.430090069770813,-0.8317952156066895,0.33348702898491983,6.22670233508815,-0.9716007113456726,-1.0,0.9579674005508423,3.6154131521470845e-05,0.023386359214782715,8.994405746459961,1.8738981485366821,6.173396110534668,0.9471109509468079,5.379245281219482,0.43142857142857144,1.5708935260772705,1.6154965162277222,0.33108747005462646,0.3259347975254059,0.2839776575565338,14,598.087168,ok
290,20840,82860939,463.7726881504059,229648.17894700705,0.6101384451296327,376387,-3.6903891563415527,0.005859375,0.08154296875,0.0009765625,0.0087890625,0.90283203125,-0.004159017264970791,10.017754259316817,2.3429691221403037,0.006843354771500226,0.08322567606101865,0.42260825634002686,-0.8332340121269226,0.32525221598537074,9.360109860482423,-0.971154510974884,-1.0,0.9586362838745117,3.699026274261996e-05,0.0257208663970232,9.181770324707031,1.9410310983657837,6.273537635803223,0.9672009348869324,5.351557731628418,0.4311904761904762,1.5914039611816406,1.6413354873657227,0.3096379339694977,0.32819294929504395,0.2862175703048706,4,598.087168,ok
291,20932,83235183,465.4037308692932,229497.49611327754,0.6132295938299012,374244,-4.184438705444336,0.00537109375,0.08642578125,0.0,0.0078125,0.900390625,-0.004488183594177193,10.622401548468549,2.3446595616962598,0.0066002646107058945,0.07939900247299153,0.43587201833724976,-0.8316348791122437,0.31451891961952916,5.989459269720575,-0.9707525372505188,-1.0,0.956774890422821,3.776434459723532e-05,0.029325788840651512,9.069723129272461,1.9686483144760132,6.1628499031066895,0.938224732875824,5.446199893951416,0.430952380952381,1.6906046867370605,1.6372352838516235,0.31681549549102783,0.3258149027824402,0.2839582562446594,5,598.087168,ok
292,21028,83614136,467.0161557197571,235065.99363680073,0.6203038203597827,378953,-2.8126676082611084,0.00634765625,0.0732421875,0.0,0.0078125,0.91259765625,-0.0040749637567690416,9.136877874533335,2.345014368494352,0.007283587998244911,0.09060912307662268,0.439548134803772,-0.8326321244239807,0.362337289378047,8.029056524236998,-0.9717984795570374,-1.0,0.9585418701171875,3.5533557820599526e-05,0.028122222051024437,9.303550720214844,2.0160672664642334,6.314343452453613,0.9731409549713135,5.392598628997803,0.4307142857142857,1.4566175937652588,1.6205968856811523,0.31445908546447754,0.3280600309371948,0.28628185391426086,6,598.087168,ok
293,21124,83993247,468.6853494644165,227167.84772833122,0.599211966227124,379111,-2.8815603256225586,0.005859375,0.07373046875,0.00146484375,0.00439453125,0.91455078125,-0.0034121717969052647,8.282373105486235,2.3345583553115525,0.007040733048597758,0.08593095047399402,0.4609871506690979,-0.8351953625679016,0.3628961641031007,8.192321533958117,-0.9731937050819397,-1.0,0.9589933753013611,3.510172973619774e-05,0.02552550658583641,9.227962493896484,1.9701975584030151,6.281094074249268,0.976670503616333,5.46204948425293,0.43047619047619046,1.5541565418243408,1.6184524297714233,0.30793315172195435,0.32635223865509033,0.2843920886516571,6,598.087168,ok
294,21220,84371422,470.34986996650696,227242.44737129388,0.6008923048093974,378175,-2.9916882514953613,0.00537109375,0.076171875,0.00048828125,0.0068359375,0.9111328125,-0.004003167571985007,8.83409986893336,2.327896408736706,0.00732860527568846,0.0897635022799174,0.4583357572555542,-0.8365424871444702,0.35645145007098716,5.5694868092735605,-0.9690196514129639,-1.0,0.9590649604797363,3.4487205994082615e-05,0.02738414891064167,9.34200668334961,2.0900931358337402,6.26659631729126,0.9853166937828064,5.4289069175720215,0.43023809523809525,1.430110216140747,1.602477788925171,0.32925358414649963,0.32677507400512695,0.2850322723388672,4,598.087168,ok
295,21312,84746958,471.9856712818146,229616.68652804347,0.6114372164800271,375536,-3.7314984798431396,0.00537109375,0.08251953125,0.00146484375,0.0068359375,0.90380859375,-0.004065408542215743,10.128889498503312,2.325594453707985,0.006956061681470917,0.08461614706270072,0.43288230895996094,-0.8374378085136414,0.32361685840979865,10.719451536302982,-0.9643979072570801,-1.0,0.9596160650253296,3.648917845566757e-05,0.032212626188993454,9.320524215698242,2.0877747535705566,6.23740291595459,0.9953468441963196,5.347404479980469,0.43,1.4608272314071655,1.5737779140472412,0.30560392141342163,0.3271687924861908,0.2854454219341278,7,598.087168,ok
296,21408,85126976,473.66888213157654,225812.10724662154,0.5942142405007699,380018,-2.344834089279175,0.005859375,0.0712890625,0.00146484375,0.0048828125,0.91650390625,-0.00369610559088566,8.432368755340576,2.3186955799659095,0.00781095165075385,0.09641612065024674,0.44946151971817017,-0.8398141860961914,0.36633394037683803,6.043995392819245,-0.9713889956474304,-1.0,0.959237813949585,3.5480396036291495e-05,0.03636932745575905,9.462151527404785,2.1829276084899902,6.274913787841797,1.0043095350265503,5.4783220291137695,0.4297619047619048,1.4814337491989136,1.5781904458999634,0.3351891040802002,0.3275158405303955,0.2860083281993866,3,598.087168,ok
297,21500,85502123,475.3019473552704,229787.47903271054,0.6125265003657514,375147,-3.6941800117492676,0.0078125,0.0849609375,0.00048828125,0.0068359375,0.89990234375,-0.0043314560936541175,10.717761412910793,2.3134023909983426,0.006854050163185647,0.08292578549488731,0.4205147624015808,-0.8401463031768799,0.32346630161223205,5.581555091816446,-0.9620528221130371,-1.0,0.9604915976524353,3.60082667612005e-05,0.027954373508691788,9.374593734741211,2.115811586380005,6.255938529968262,1.002842664718628,5.405330181121826,0.42952380952380953,1.4193646907806396,1.641294002532959,0.32091355323791504,0.328418493270874,0.28681400418281555,5,598.087168,ok
298,21596,85879513,477.00621461868286,221550.1607940537,0.5870589066855341,377390,-2.9568145275115967,0.00732421875,0.078125,0.00048828125,0.005859375,0.908203125,-0.0025031202336928495,8.654749435683092,2.3099616716305413,0.007311856200734231,0.09075655198345582,0.47359800338745117,-0.8415017127990723,0.39003336941823363,8.321762017905712,-0.964025616645813,-1.0,0.9606106877326965,3.6435270885704085e-05,0.03062349185347557,9.485090255737305,2.162372350692749,6.297182559967041,1.0255357027053833,5.4649248123168945,0.42928571428571427,1.4029964208602905,1.5991830825805664,0.31522074341773987,0.3287188708782196,0.2872471809387207,6,598.087168,ok
299,21688,86255263,478.6379191875458,230325.88836775217,0.6129764161483757,375750,-3.728698968887329,0.0068359375,0.0859375,0.0,0.00634765625,0.90087890625,-0.0043689733239538646,10.610457021257151,2.3071893557258276,0.007032649414767271,0.08669260200922904,0.42825889587402344,-0.8409960865974426,0.3164248560433802,6.20079923712689,-0.9634656310081482,-1.0,0.9591770172119141,3.821987775154412e-05,0.030762476846575737,9.386913299560547,2.1456425189971924,6.219544410705566,1.0217256546020508,5.487060070037842,0.42904761904761907,1.4924092292785645,1.5998350381851196,0.30349674820899963,0.3271551728248596,0.28565287590026855,5,598.087168,ok
300,21784,86634336,480.33132147789,223898.31697418028,0.5906469650283198,379073,-3.078279495239258,0.0048828125,0.08056640625,0.0,0.00439453125,0.91015625,-0.0032647324029918914,9.521602526307106,2.3061320409178734,0.007521701257852935,0.09274891375874479,0.43570512533187866,-0.8416986465454102,0.36019295702377957,6.939061532417933,-0.9641989469528198,-1.0,0.9609151482582092,3.5005879908567294e-05,0.03588490933179855,9.594791412353516,2.228813409805298,6.323857307434082,1.0421209335327148,5.485869407653809,0.4288095238095238,1.4041227102279663,1.5436290502548218,0.2949388325214386,0.3289932608604431,0.2876644730567932,3,598.087168,ok
301,21876,87010121,499.0154342651367,207883.45130338948,0.553197842658407,375785,-3.549137592315674,0.005859375,0.0849609375,0.00048828125,0.0048828125,0.90380859375,-0.004242366148189277,10.266910729200944,2.3022292074949844,0.007245831418952983,0.08848130241360354,0.44469237327575684,-0.8435845375061035,0.3379351639229318,7.04345719192339,-0.971316933631897,-1.0,0.9619410634040833,3.505833956296556e-05,0.0341046079993248,9.543931007385254,2.22987699508667,6.288029193878174,1.0260261297225952,5.4132561683654785,0.4285714285714286,1.5933409929275513,1.5698884725570679,0.31344062089920044,0.3282563090324402,0.28659379482269287,3,598.087168,ok
302,21972,87389217,500.6668481826782,229601.96192842422,0.6056565142560835,379096,-2.3921852111816406,0.0068359375,0.07373046875,0.00048828125,0.0068359375,0.912109375,-0.00355187801081532,8.832690502206484,2.2979557464520135,0.007374415584081362,0.09016327691885333,0.44624799489974976,-0.8446928262710571,0.36439683800563216,6.314281590282917,-0.9709418416023254,-1.0,0.9625644087791443,3.386707976460457e-05,0.033049676567316055,9.704876899719238,2.267822027206421,6.389909267425537,1.0471446514129639,5.436641693115234,0.42833333333333334,1.3436845541000366,1.5537521839141846,0.3078707456588745,0.3284478485584259,0.2868839204311371,6,598.497792,ok
303,22064,87765229,502.28547382354736,232349.2836412179,0.6179305012638371,376012,-3.7519726753234863,0.0048828125,0.0869140625,0.00146484375,0.00634765625,0.900390625,-0.003931093124581663,10.737657329310542,2.2990616456322046,0.007254925657632512,0.08940872145087822,0.4384234547615051,-0.8428962826728821,0.3515731729567051,6.116866917713828,-0.9655346870422363,-1.0,0.9633128643035889,3.187634501955472e-05,0.033006925135850906,9.65999984741211,2.27581524848938,6.343961238861084,1.0402235984802246,5.334193706512451,0.4280952380952381,1.2932381629943848,1.5670888423919678,0.305092990398407,0.3292813301086426,0.2878742814064026,4,598.497792,ok
304,22160,88142862,503.923686504364,230559.00171910395,0.6105372192554781,377633,-2.9282870292663574,0.005859375,0.0791015625,0.001953125,0.0068359375,0.90625,-0.0037456772394458917,10.322874908645948,2.297072214384874,0.007697186609486077,0.09552236661935846,0.40146321058273315,-0.8448284864425659,0.37422985521455604,5.594067024687926,-0.9656907320022583,-1.0,0.962236225605011,3.460188236203976e-05,0.03387150913476944,9.664676666259766,2.282200813293457,6.335660457611084,1.0468159914016724,5.413949012756348,0.4278571428571428,1.2385555505752563,1.589691400527954,0.30068790912628174,0.3286112844944,0.28701043128967285,4,598.497792,ok
305,22252,88519058,505.5963809490204,224946.61569162927,0.5979505781338166,376196,-3.3172249794006348,0.0078125,0.083984375,0.001953125,0.01025390625,0.89599609375,-0.004113202016805703,11.14848600263181,2.2954660058021545,0.007009012610543995,0.08590485787262088,0.3970510959625244,-0.8436890840530396,0.3364662638177042,5.9370556473731995,-0.9681035280227661,-1.0,0.9631555080413818,3.376615859451704e-05,0.036284275352954865,9.728279113769531,2.299715518951416,6.368245601654053,1.060318112373352,5.391386032104492,0.4276190476190476,1.4616880416870117,1.6361395120620728,0.3267514109611511,0.32992836833000183,0.28844666481018066,7,598.497792,ok
306,22348,88899074,507.23263478279114,232293.37981194747,0.6112726301312247,380016,-2.6437125205993652,0.00244140625,0.07763671875,0.0,0.00341796875,0.91650390625,-0.00391182897631855,9.973787675301233,2.2950251872340837,0.007328384451739112,0.09003765733602147,0.427002489566803,-0.8450446724891663,0.35037068153421086,6.063909649848938,-0.9622640609741211,-1.0,0.9641904830932617,3.173814548063092e-05,0.034740641713142395,9.866837501525879,2.3698623180389404,6.438518524169922,1.058456540107727,5.4380316734313965,0.42738095238095236,1.375665307044983,1.6217905282974243,0.31158947944641113,0.3304242789745331,0.2889305055141449,1,598.497792,ok
307,22440,89275453,508.85122990608215,232578.25708560567,0.6179363277058648,376379,-3.0412044525146484,0.00634765625,0.0830078125,0.00048828125,0.00634765625,0.90380859375,-0.004337223469401183,10.175055027008057,2.291710542595905,0.006941501114891687,0.0848773265986339,0.45124179124832153,-0.8450740575790405,0.3298039271131806,5.6146556942359265,-0.9676745533943176,-1.0,0.964338481426239,3.4226053685415536e-05,0.03551207855343819,9.888208389282227,2.393279552459717,6.418271541595459,1.0766582489013672,5.385201930999756,0.42714285714285716,1.4303911924362183,1.5628377199172974,0.3058711290359497,0.3318144381046295,0.2905239164829254,3,598.497792,ok
308,22532,89648458,510.512939453125,224511.9331017461,0.6019005994604526,373005,-3.5853350162506104,0.0078125,0.087890625,0.00048828125,0.00927734375,0.89453125,-0.004446251246997196,10.495235961416494,2.293964665869008,0.006738958123842958,0.08178237129164778,0.4415808320045471,-0.8453595042228699,0.3212582203357116,5.988159580075222,-0.9670436382293701,-1.0,0.9641379117965698,3.364060103194788e-05,0.03934531658887863,9.903923988342285,2.448111057281494,6.382619857788086,1.0731934309005737,5.293541431427002,0.4269047619047619,1.2548898458480835,1.6077933311462402,0.3016943335533142,0.33276504278182983,0.2914074957370758,7,598.497792,ok
309,22624,90023634,512.236733675003,217686.74642932537,0.5802256712298371,375176,-2.786345958709717,0.01025390625,0.0810546875,0.00048828125,0.01171875,0.896484375,-0.003879737660653241,9.742186287175054,2.2908877782199695,0.00745234873224747,0.09182482326160306,0.4494702219963074,-0.845787763595581,0.3543921713919743,5.534387995367465,-0.9673759341239929,-1.0,0.9635100960731506,3.336710142320953e-05,0.04181770607829094,9.895734786987305,2.4706687927246094,6.374818325042725,1.0502474308013916,5.4140191078186035,0.42666666666666664,1.4371181726455688,1.5871753692626953,0.3193276524543762,0.3314739465713501,0.2901197075843811,8,598.497792,ok
310,22720,90401223,513.8622713088989,232328.06778476498,0.615293527578306,377589,-2.740640878677368,0.0078125,0.08154296875,0.00146484375,0.0048828125,0.904296875,-0.002661845401841371,10.28292265534401,2.29164661715428,0.007424807479840941,0.09183054976165295,0.44004660844802856,-0.8457508087158203,0.40471374057233334,6.689399977525075,-0.964353084564209,-1.0,0.9639623761177063,3.455323167145252e-05,0.042347632348537445,10.031281471252441,2.5134904384613037,6.452143669128418,1.065646767616272,5.449532985687256,0.42642857142857143,1.339532494544983,1.529747724533081,0.3120095133781433,0.3314765393733978,0.29016879200935364,7,598.497792,ok
311,22812,90776858,515.431932926178,239361.02170969013,0.637217037043114,375635,-3.148406982421875,0.0087890625,0.08447265625,0.00048828125,0.00537109375,0.90087890625,-0.004431638363672866,10.897881269454956,2.2914118818614795,0.0065032533967773224,0.07808906908916391,0.43862462043762207,-0.8459944725036621,0.32002763806477835,11.197875844395679,-0.9626171588897705,-1.0,0.9646094441413879,3.1281735573429614e-05,0.041359297931194305,10.018850326538086,2.5227723121643066,6.427547454833984,1.0685302019119263,5.344709396362305,0.4261904761904762,1.3407877683639526,1.5511647462844849,0.3063867688179016,0.3311779499053955,0.28981682658195496,10,598.497792,ok
312,22904,91152258,517.0593504905701,230717.735371645,0.6145917298125866,375400,-3.0428576469421387,0.0087890625,0.0849609375,0.0,0.00927734375,0.89697265625,-0.004074218889202356,10.946451757265175,2.2861629905908005,0.0069634279132356905,0.08594122982543448,0.41754287481307983,-0.8474863767623901,0.34413251232193864,4.642367163430089,-0.9647943377494812,-1.0,0.9651944041252136,3.205603206879459e-05,0.04102557152509689,10.069465637207031,2.543346405029297,6.450925827026367,1.075193166732788,5.419853210449219,0.42595238095238097,1.3026652336120605,1.5201913118362427,0.3253158628940582,0.3317113220691681,0.29032501578330994,9,598.497792,ok
313,23000,91531800,518.7475984096527,224854.33879430077,0.592435985462217,379542,-2.0457096099853516,0.00439453125,0.07568359375,0.00048828125,0.01611328125,0.9033203125,-0.004583368716945794,10.733226378758749,2.2764619688193,0.007163543960397571,0.08747918888305624,0.3833957314491272,-0.8500754833221436,0.34346567979082465,5.912103918691476,-0.9632914662361145,-1.0,0.9633721709251404,3.645853576017544e-05,0.04122864082455635,10.08510971069336,2.5169684886932373,6.4895920753479,1.0785490274429321,5.633408069610596,0.4257142857142857,1.4549795389175415,1.6104906797409058,0.3229810893535614,0.33035239577293396,0.28896838426589966,4,598.497792,ok
314,23092,91906396,520.3592014312744,232481.26052271124,0.6206186412100269,374596,-3.654214859008789,0.0078125,0.0908203125,0.0,0.005859375,0.8955078125,-0.004104515591022747,12.295543141987013,2.2711418893026267,0.007000964571330848,0.08572980486180472,0.39656609296798706,-0.8508110642433167,0.3386880667961162,8.564242461453313,-0.9597831964492798,-1.0,0.9648301601409912,3.224574538762681e-05,0.03973881155252457,9.955408096313477,2.5117807388305664,6.382357120513916,1.0612707138061523,5.320549011230469,0.42547619047619045,1.2517924308776855,1.5769729614257812,0.343023419380188,0.3303477466106415,0.28910738229751587,2,598.497792,ok
315,23184,92281917,521.976240158081,232273.33962698214,0.6185362193512005,375521,-3.591488838195801,0.00537109375,0.0908203125,0.0,0.0087890625,0.89501953125,-0.004302292460520023,12.344297398691593,2.2689720677292864,0.007224437045687923,0.0890719722956419,0.4033735394477844,-0.8509454131126404,0.3302548864613409,6.571641427019368,-0.9655683040618896,-1.0,0.9652504324913025,3.316032962175086e-05,0.03968619555234909,10.092097282409668,2.5658187866210938,6.444796562194824,1.0814822912216187,5.372194766998291,0.42523809523809525,1.288557767868042,1.5510787963867188,0.33176785707473755,0.33219441771507263,0.29108577966690063,3,598.497792,ok
316,23280,92660754,523.6078155040741,232235.659641874,0.6130226446779855,378837,-1.9198771715164185,0.00927734375,0.07421875,0.0009765625,0.00830078125,0.9072265625,-0.004021084763129086,9.122633402546247,2.2698632602890334,0.007291235284014874,0.09066155467492838,0.43141818046569824,-0.8514368534088135,0.3532866626046598,5.734596069902182,-0.9684907793998718,-1.0,0.9648621678352356,3.2929408916970715e-05,0.03998817503452301,10.073787689208984,2.519484281539917,6.47716760635376,1.077135682106018,5.510152816772461,0.425,1.4063254594802856,1.5695207118988037,0.3203016221523285,0.3306322395801544,0.28933119773864746,7,598.497792,ok
